,date,state,cases,deaths,infected
13338,2020-11-17,District of Columbia,19309,660,0
13339,2020-11-17,Florida,897315,17643,7459
13340,2020-11-17,Georgia,414821,8778,4240
13341,2020-11-17,Hawaii,16755,221,44
13342,2020-11-17,Idaho,85383,803,1477
13343,2020-11-17,Illinois,599358,11327,12789
13344,2020-11-17,Indiana,264810,5025,5492
13345,2020-11-17,Iowa,193196,2064,3599
13346,2020-11-17,Kansas,125668,1266,971
13347,2020-11-17,Kentucky,145220,1787,2943
13348,2020-11-17,Louisiana,207685,6156,2626
13349,2020-11-17,Maine,9363,166,246
13350,2020-11-17,Maryland,170193,4335,2152
13351,2020-11-17,Massachusetts,192964,10360,2525
13352,2020-11-17,Michigan,296436,8513,7893
13353,2020-11-17,Minnesota,237005,2999,5931
13354,2020-11-17,Mississippi,135803,3581,905
13355,2020-11-17,Missouri,261105,3552,5163
13356,2020-11-17,Montana,49496,548,1395
13357,2020-11-17,Nebraska,103805,827,2204
13358,2020-11-17,Nevada,124082,1946,1641
13359,2020-11-17,New Hampshire,15303,502,274
13360,2020-11-17,New Jersey,287320,16618,4026
13361,2020-11-17,New Mexico,67559,1264,2105
13362,2020-11-17,New York,573544,33576,5094
13363,2020-11-17,North Carolina,318537,4881,3223
13364,2020-11-17,North Dakota,65973,775,1082
13365,2020-11-17,Ohio,312443,5772,7079
13366,2020-11-17,Oklahoma,158408,1544,1551
13367,2020-11-17,Oregon,58570,779,924
13368,2020-11-17,Pennsylvania,280978,9433,5721
13369,2020-11-17,Rhode Island,44528,1278,605
13370,2020-11-17,South Carolina,197900,4156,1283
13371,2020-11-17,South Dakota,67284,644,1006
13372,2020-11-17,Tennessee,314553,3953,1843
13373,2020-11-17,Texas,1112681,20278,10900
13374,2020-11-17,Utah,159006,734,3227
13375,2020-11-17,Vermont,3104,59,96
13376,2020-11-17,Virginia,206762,3835,2125
13377,2020-11-17,Washington,140923,2686,2321
13378,2020-11-17,West Virginia,35324,598,864
13379,2020-11-17,Wisconsin,342155,2876,7515
13380,2020-11-17,Wyoming,24453,155,1260
13381,2020-11-18,Alabama,223486,3347,2638
13382,2020-11-18,Alaska,25454,94,545
13383,2020-11-18,Arizona,284554,6365,3270
13384,2020-11-18,Arkansas,137617,2275,1715
13385,2020-11-18,California,1069517,18467,11421
13386,2020-11-18,Colorado,178224,2669,5004
13387,2020-11-18,Connecticut,97028,4784,2042
13388,2020-11-18,Delaware,29755,742,203
13389,2020-11-18,District of Columbia,19465,665,0
13390,2020-11-18,Florida,905240,17730,7925
13391,2020-11-18,Georgia,417934,8833,3113
13392,2020-11-18,Hawaii,16817,222,62
13393,2020-11-18,Idaho,87020,815,1637
13394,2020-11-18,Illinois,608056,11488,8698
13395,2020-11-18,Indiana,270847,5084,6037
13396,2020-11-18,Iowa,197532,2102,4336
13397,2020-11-18,Kansas,131051,1326,5383
13398,2020-11-18,Kentucky,148069,1816,2849
13399,2020-11-18,Louisiana,209914,6184,2229
13400,2020-11-18,Maine,9519,170,156
13401,2020-11-18,Maryland,172204,4351,2011
13402,2020-11-18,Massachusetts,195868,10407,2904
13403,2020-11-18,Michigan,302541,8576,6105
13404,2020-11-18,Minnesota,242099,3066,5094
13405,2020-11-18,Mississippi,137396,3601,1593
13406,2020-11-18,Missouri,266079,3591,4974
13407,2020-11-18,Montana,50650,568,1154
13408,2020-11-18,Nebraska,106617,838,2812
13409,2020-11-18,Nevada,126106,1947,2024
13410,2020-11-18,New Hampshire,15749,504,446
13411,2020-11-18,New Jersey,291374,16655,4054
13412,2020-11-18,New Mexico,70452,1290,2893
13413,2020-11-18,New York,578826,33607,5282
13414,2020-11-18,North Carolina,322258,4927,3721
13415,2020-11-18,North Dakota,67236,791,1263
13416,2020-11-18,Ohio,318828,5827,6385
13417,2020-11-18,Oklahoma,161425,1570,3017
13418,2020-11-18,Oregon,59670,791,1100
13419,2020-11-18,Pennsylvania,287464,9541,6486
13420,2020-11-18,Rhode Island,45911,1284,1383
13421,2020-11-18,South Carolina,199447,4182,1547
13422,2020-11-18,South Dakota,68671,674,1387
13423,2020-11-18,Tennessee,319021,4005,4468
13424,2020-11-18,Texas,1125906,20471,13225
13425,2020-11-18,Utah,162091,742,3085
13426,2020-11-18,Vermont,3161,60,57
13427,2020-11-18,Virginia,208833,3860,2071
13428,2020-11-18,Washington,142511,2704,1588
13429,2020-11-18,West Virginia,36277,612,953
13430,2020-11-18,Wisconsin,350665,2939,8510
13431,2020-11-18,Wyoming,25275,155,822
13432,2020-11-19,Alabama,225910,3419,2424
13433,2020-11-19,Alaska,25946,95,492
13434,2020-11-19,Arizona,288807,6384,4253
13435,2020-11-19,Arkansas,139855,2297,2238
13436,2020-11-19,California,1082674,18555,13157
13437,2020-11-19,Colorado,184260,2734,6036
13438,2020-11-19,Connecticut,99381,4805,2353
13439,2020-11-19,Delaware,30153,742,398
13440,2020-11-19,District of Columbia,19678,667,0
13441,2020-11-19,Florida,914325,17809,9085
13442,2020-11-19,Georgia,421381,8867,3447
13443,2020-11-19,Hawaii,16917,222,100
13444,2020-11-19,Idaho,88642,838,1622
13445,2020-11-19,Illinois,622869,11671,14813
13446,2020-11-19,Indiana,278142,5143,7295
13447,2020-11-19,Iowa,201572,2127,4040
13448,2020-11-19,Kansas,131408,1326,357
13449,2020-11-19,Kentucky,151706,1843,3637
13450,2020-11-19,Louisiana,211966,6199,2052
13451,2020-11-19,Maine,9734,171,215
13452,2020-11-19,Maryland,175092,4372,2888
13453,2020-11-19,Massachusetts,198550,10435,2682
13454,2020-11-19,Michigan,310396,8717,7855
13455,2020-11-19,Minnesota,249962,3138,7863
13456,2020-11-19,Mississippi,138791,3619,1395
13457,2020-11-19,Missouri,270387,3618,4308
13458,2020-11-19,Montana,51872,569,1222
13459,2020-11-19,Nebraska,109280,863,2663
13460,2020-11-19,Nevada,128234,1958,2128
13461,2020-11-19,New Hampshire,16277,506,528
13462,2020-11-19,New Jersey,295556,16689,4182
13463,2020-11-19,New Mexico,74116,1302,3664
13464,2020-11-19,New York,584128,33648,5302
13465,2020-11-19,North Carolina,325658,4968,3400
13466,2020-11-19,North Dakota,68618,801,1382
13467,2020-11-19,Ohio,326615,5890,7787
13468,2020-11-19,Oklahoma,164340,1588,2915
13469,2020-11-19,Oregon,60874,809,1204
13470,2020-11-19,Pennsylvania,294345,9643,6881
13471,2020-11-19,Rhode Island,46951,1288,1040
13472,2020-11-19,South Carolina,201160,4201,1713
13473,2020-11-19,South Dakota,69742,705,1071
13474,2020-11-19,Tennessee,321832,4082,2811
13475,2020-11-19,Texas,1139695,20689,13789
13476,2020-11-19,Utah,166040,758,3949
13477,2020-11-19,Vermont,3310,61,149
13478,2020-11-19,Virginia,210787,3896,1954
13479,2020-11-19,Washington,144968,2717,2457
13480,2020-11-19,West Virginia,37399,623,1122
13481,2020-11-19,Wisconsin,358113,3021,7448
13482,2020-11-19,Wyoming,26169,176,894
13483,2020-11-20,Alabama,228373,3451,2463
13484,2020-11-20,Alaska,26403,95,457
13485,2020-11-20,Arizona,292880,6427,4073
13486,2020-11-20,Arkansas,141916,2321,2061
13487,2020-11-20,California,1096401,18649,13727
13488,2020-11-20,Colorado,190100,2752,5840
13489,2020-11-20,Connecticut,101469,4828,2088
13490,2020-11-20,Delaware,30816,746,663
13491,2020-11-20,District of Columbia,19808,669,0
13492,2020-11-20,Florida,923410,17888,9085
13493,2020-11-20,Georgia,424759,8904,3378
13494,2020-11-20,Hawaii,17029,222,112
13495,2020-11-20,Idaho,90346,849,1704
13496,2020-11-20,Illinois,635823,11814,12954
13497,2020-11-20,Indiana,284960,5206,6818
13498,2020-11-20,Iowa,205918,2159,4346
13499,2020-11-20,Kansas,137224,1410,5816
13500,2020-11-20,Kentucky,155625,1862,3919
13501,2020-11-20,Louisiana,216709,6233,4743
13502,2020-11-20,Maine,9958,173,224
13503,2020-11-20,Maryland,177239,4398,2147
13504,2020-11-20,Massachusetts,200949,10469,2399
13505,2020-11-20,Michigan,320621,8776,10225
13506,2020-11-20,Minnesota,256756,3206,6794
13507,2020-11-20,Mississippi,140429,3642,1638
13508,2020-11-20,Missouri,275917,3675,5530
13509,2020-11-20,Montana,53346,575,1474
13510,2020-11-20,Nebraska,111661,917,2381
13511,2020-11-20,Nevada,130102,1987,1868
13512,2020-11-20,New Hampshire,16797,507,520
13513,2020-11-20,New Jersey,299182,16712,3626
13514,2020-11-20,New Mexico,77098,1327,2982
13515,2020-11-20,New York,589605,33696,5477
13516,2020-11-20,North Carolina,330021,5012,4363
13517,2020-11-20,North Dakota,70022,824,1404
13518,2020-11-20,Ohio,335423,5955,8808
13519,2020-11-20,Oklahoma,167261,1603,2921
13520,2020-11-20,Oregon,62176,815,1302
13521,2020-11-20,Pennsylvania,301373,9748,7028
13522,2020-11-20,Rhode Island,48001,1294,1050
13523,2020-11-20,South Carolina,203161,4231,2001
13524,2020-11-20,South Dakota,71070,741,1328
13525,2020-11-20,Tennessee,325282,4156,3450
13526,2020-11-20,Texas,1153399,20872,13704
13527,2020-11-20,Utah,170644,776,4604
13528,2020-11-20,Vermont,3459,62,149
13529,2020-11-20,Virginia,213331,3912,2544
13530,2020-11-20,Washington,147251,2738,2283
13531,2020-11-20,West Virginia,38480,639,1081
13532,2020-11-20,Wisconsin,365190,3106,7077
13533,2020-11-20,Wyoming,27129,176,960
13534,2020-11-21,Alabama,230708,3457,2335
13535,2020-11-21,Alaska,27079,95,676
13536,2020-11-21,Arizona,296997,6459,4117
13537,2020-11-21,Arkansas,143821,2337,1905
13538,2020-11-21,California,1109844,18709,13443
13539,2020-11-21,Colorado,195220,2791,5120
13540,2020-11-21,Connecticut,101469,4828,0
13541,2020-11-21,Delaware,31321,746,505
13542,2020-11-21,District of Columbia,19961,670,0
13543,2020-11-21,Florida,931819,17929,8409
13544,2020-11-21,Georgia,430687,8940,5928
13545,2020-11-21,Hawaii,17182,229,153
13546,2020-11-21,Idaho,91312,851,966
13547,2020-11-21,Illinois,647474,11967,11651
13548,2020-11-21,Indiana,291838,5246,6878
13549,2020-11-21,Iowa,209203,2191,3285
13550,2020-11-21,Kansas,137295,1411,71
13551,2020-11-21,Kentucky,159035,1886,3410
13552,2020-11-21,Louisiana,216709,6233,0
13553,2020-11-21,Maine,10123,174,165
13554,2020-11-21,Maryland,180125,4415,2886
13555,2020-11-21,Massachusetts,204155,10488,3206
13556,2020-11-21,Michigan,328178,8874,7557
13557,2020-11-21,Minnesota,263008,3257,6252
13558,2020-11-21,Mississippi,142401,3657,1972
13559,2020-11-21,Missouri,279987,3684,4070
13560,2020-11-21,Montana,54542,604,1196
13561,2020-11-21,Nebraska,113029,929,1368
13562,2020-11-21,Nevada,132610,2017,2508
13563,2020-11-21,New Hampshire,17281,508,484
13564,2020-11-21,New Jersey,303851,16746,4669
13565,2020-11-21,New Mexico,79440,1352,2342
13566,2020-11-21,New York,595581,33737,5976
13567,2020-11-21,North Carolina,333074,5035,3053
13568,2020-11-21,North Dakota,71546,840,1524
13569,2020-11-21,Ohio,343286,5984,7863
13570,2020-11-21,Oklahoma,170924,1624,3663
13571,2020-11-21,Oregon,63668,822,1492
13572,2020-11-21,Pennsylvania,307247,9862,5874
13573,2020-11-21,Rhode Island,48001,1294,0
13574,2020-11-21,South Carolina,205018,4274,1857
13575,2020-11-21,South Dakota,72214,777,1144
13576,2020-11-21,Tennessee,329490,4163,4208
13577,2020-11-21,Texas,1164314,21004,10915
13578,2020-11-21,Utah,173987,789,3343
13579,2020-11-21,Vermont,3546,63,87
13580,2020-11-21,Virginia,215679,3938,2348
13581,2020-11-21,Washington,148691,2738,1440
13582,2020-11-21,West Virginia,39598,658,1118
13583,2020-11-21,Wisconsin,372219,3155,7029
13584,2020-11-21,Wyoming,27410,176,281
13585,2020-11-22,Alabama,232506,3457,1798
13586,2020-11-22,Alaska,27629,97,550
13587,2020-11-22,Arizona,299698,6464,2701
13588,2020-11-22,Arkansas,145173,2357,1352
13589,2020-11-22,California,1118652,18726,8808
13590,2020-11-22,Colorado,199296,2811,4076
13591,2020-11-22,Connecticut,101469,4828,0
13592,2020-11-22,Delaware,31808,748,487
13593,2020-11-22,District of Columbia,20151,670,0
13594,2020-11-22,Florida,938406,17990,6587
13595,2020-11-22,Georgia,432954,8955,2267
13596,2020-11-22,Hawaii,17302,231,120
13597,2020-11-22,Idaho,91935,852,623
13598,2020-11-22,Illinois,657402,12064,9928
13599,2020-11-22,Indiana,298021,5305,6183
13600,2020-11-22,Iowa,211664,2202,2461
13601,2020-11-22,Kansas,137530,1410,235
13602,2020-11-22,Kentucky,161222,1887,2187
13603,2020-11-22,Louisiana,220192,6260,3483
13604,2020-11-22,Maine,10359,176,236
13605,2020-11-22,Maryland,182482,4434,2357
13606,2020-11-22,Massachusetts,206850,10512,2695
13607,2020-11-22,Michigan,328833,8874,655
13608,2020-11-22,Minnesota,270213,3297,7205
13609,2020-11-22,Mississippi,143180,3676,779
13610,2020-11-22,Missouri,283756,3688,3769
13611,2020-11-22,Montana,55680,607,1138
13612,2020-11-22,Nebraska,114061,933,1032
13613,2020-11-22,Nevada,134761,2022,2151
13614,2020-11-22,New Hampshire,17598,512,317
13615,2020-11-22,New Jersey,307819,16761,3968
13616,2020-11-22,New Mexico,81896,1385,2456
13617,2020-11-22,New York,600967,33767,5386
13618,2020-11-22,North Carolina,336983,5062,3909
13619,2020-11-22,North Dakota,72689,846,1143
13620,2020-11-22,Ohio,351419,5996,8133
13621,2020-11-22,Oklahoma,174330,1634,3406
13622,2020-11-22,Oregon,65170,822,1502
13623,2020-11-22,Pennsylvania,313788,9901,6541
13624,2020-11-22,Rhode Island,48001,1294,0
13625,2020-11-22,South Carolina,206295,4283,1277
13626,2020-11-22,South Dakota,73065,819,851
13627,2020-11-22,Tennessee,333853,4218,4363
13628,2020-11-22,Texas,1172848,21083,8534
13629,2020-11-22,Utah,177176,793,3189
13630,2020-11-22,Vermont,3629,63,83
13631,2020-11-22,Virginia,217796,3938,2117
13632,2020-11-22,Washington,149703,2738,1012
13633,2020-11-22,West Virginia,40478,662,880
13634,2020-11-22,Wisconsin,376238,3162,4019
13635,2020-11-22,Wyoming,28169,176,759
13636,2020-11-23,Alabama,234080,3459,1574
13637,2020-11-23,Alaska,28128,97,499
13638,2020-11-23,Arizona,303188,6465,3490
13639,2020-11-23,Arkansas,146190,2387,1017
13640,2020-11-23,California,1136346,18768,17694
13641,2020-11-23,Colorado,203578,2821,4282
13642,2020-11-23,Connecticut,106740,4871,5271
13643,2020-11-23,Delaware,32211,752,403
13644,2020-11-23,District of Columbia,20290,672,0
13645,2020-11-23,Florida,944737,18084,6331
13646,2020-11-23,Georgia,434916,8972,1962
13647,2020-11-23,Hawaii,17405,231,103
13648,2020-11-23,Idaho,93602,869,1667
13649,2020-11-23,Illinois,665865,12141,8463
13650,2020-11-23,Indiana,303575,5332,5554
13651,2020-11-23,Iowa,214792,2222,3128
13652,2020-11-23,Kansas,144831,1462,7301
13653,2020-11-23,Kentucky,163767,1906,2545
13654,2020-11-23,Louisiana,221160,6284,968
13655,2020-11-23,Maine,10544,177,185
13656,2020-11-23,Maryland,184140,4448,1658
13657,2020-11-23,Massachusetts,208623,10531,1773
13658,2020-11-23,Michigan,340223,8937,11390
13659,2020-11-23,Minnesota,276556,3321,6343
13660,2020-11-23,Mississippi,143879,3676,699
13661,2020-11-23,Missouri,288308,3697,4552
13662,2020-11-23,Montana,56428,615,748
13663,2020-11-23,Nebraska,115921,958,1860
13664,2020-11-23,Nevada,136672,2030,1911
13665,2020-11-23,New Hampshire,18042,512,444
13666,2020-11-23,New Jersey,311400,16772,3581
13667,2020-11-23,New Mexico,84148,1402,2252
13668,2020-11-23,New York,606878,33804,5911
13669,2020-11-23,North Carolina,339672,5076,2689
13670,2020-11-23,North Dakota,73403,852,714
13671,2020-11-23,Ohio,363304,6020,11885
13672,2020-11-23,Oklahoma,177874,1649,3544
13673,2020-11-23,Oregon,66334,830,1164
13674,2020-11-23,Pennsylvania,320250,9932,6462
13675,2020-11-23,Rhode Island,50573,1309,2572
13676,2020-11-23,South Carolina,207552,4288,1257
13677,2020-11-23,South Dakota,73848,819,783
13678,2020-11-23,Tennessee,337637,4254,3784
13679,2020-11-23,Texas,1184041,21144,11193
13680,2020-11-23,Utah,179420,799,2244
13681,2020-11-23,Vermont,3714,63,85
13682,2020-11-23,Virginia,221038,3942,3242
13683,2020-11-23,Washington,155336,2775,5633
13684,2020-11-23,West Virginia,41114,667,636
13685,2020-11-23,Wisconsin,379693,3175,3455
13686,2020-11-23,Wyoming,29431,202,1262
13687,2020-11-24,Alabama,236865,3472,2785
13688,2020-11-24,Alaska,28708,110,580
13689,2020-11-24,Arizona,307943,6515,4755
13690,2020-11-24,Arkansas,148312,2405,2122
13691,2020-11-24,California,1153005,18875,16659
13692,2020-11-24,Colorado,207882,2868,4304
13693,2020-11-24,Connecticut,107280,4881,540
13694,2020-11-24,Delaware,32664,757,453
13695,2020-11-24,District of Columbia,20409,673,0
13696,2020-11-24,Florida,953292,18156,8555
13697,2020-11-24,Georgia,438441,8979,3525
13698,2020-11-24,Hawaii,17461,231,56
13699,2020-11-24,Idaho,95588,881,1986
13700,2020-11-24,Illinois,675543,12294,9678
13701,2020-11-24,Indiana,309218,5435,5643
13702,2020-11-24,Iowa,217786,2271,2994
13703,2020-11-24,Kansas,145272,1456,441
13704,2020-11-24,Kentucky,166478,1938,2711
13705,2020-11-24,Louisiana,224403,6323,3243
13706,2020-11-24,Maine,10799,189,255
13707,2020-11-24,Maryland,185812,4481,1672
13708,2020-11-24,Massachusetts,211199,10551,2576
13709,2020-11-24,Michigan,347076,9094,6853
13710,2020-11-24,Minnesota,282972,3359,6416
13711,2020-11-24,Mississippi,144544,3729,665
13712,2020-11-24,Missouri,292786,3869,4478
13713,2020-11-24,Montana,57559,630,1131
13714,2020-11-24,Nebraska,117682,981,1761
13715,2020-11-24,Nevada,140572,2053,3900
13716,2020-11-24,New Hampshire,18382,513,340
13717,2020-11-24,New Jersey,315675,16819,4275
13718,2020-11-24,New Mexico,86247,1430,2099
13719,2020-11-24,New York,611756,33847,4878
13720,2020-11-24,North Carolina,343566,5114,3894
13721,2020-11-24,North Dakota,74407,889,1004
13722,2020-11-24,Ohio,371908,6118,8604
13723,2020-11-24,Oklahoma,180610,1664,2736
13724,2020-11-24,Oregon,67337,848,1003
13725,2020-11-24,Pennsylvania,326615,10014,6365
13726,2020-11-24,Rhode Island,51424,1325,851
13727,2020-11-24,South Carolina,209230,4313,1678
13728,2020-11-24,South Dakota,74859,821,1011
13729,2020-11-24,Tennessee,339059,4325,1422
13730,2020-11-24,Texas,1204464,21338,20423
13731,2020-11-24,Utah,182121,810,2701
13732,2020-11-24,Vermont,3762,64,48
13733,2020-11-24,Virginia,223582,3979,2544
13734,2020-11-24,Washington,158234,2807,2898
13735,2020-11-24,West Virginia,42083,682,969
13736,2020-11-24,Wisconsin,386441,3295,6748
13737,2020-11-24,Wyoming,29959,202,528
13738,2020-11-25,Alabama,239318,3532,2453
13739,2020-11-25,Alaska,29386,110,678
13740,2020-11-25,Arizona,311727,6529,3784
13741,2020-11-25,Arkansas,150277,2425,1965
13742,2020-11-25,California,1167149,18982,14144
13743,2020-11-25,Colorado,212416,2930,4534
13744,2020-11-25,Connecticut,109152,4926,1872
13745,2020-11-25,Delaware,32995,760,331
13746,2020-11-25,District of Columbia,20516,677,0
13747,2020-11-25,Florida,961668,18253,8376
13748,2020-11-25,Georgia,441737,9054,3296
13749,2020-11-25,Hawaii,17561,233,100
13750,2020-11-25,Idaho,97007,901,1419
13751,2020-11-25,Illinois,686855,12465,11312
13752,2020-11-25,Indiana,315212,5498,5994
13753,2020-11-25,Iowa,221288,2312,3502
13754,2020-11-25,Kansas,150515,1503,5243
13755,2020-11-25,Kentucky,169822,1975,3344
13756,2020-11-25,Louisiana,225638,6350,1235
13757,2020-11-25,Maine,11027,190,228
13758,2020-11-25,Maryland,188509,4518,2697
13759,2020-11-25,Massachusetts,214594,10604,3395
13760,2020-11-25,Michigan,352052,9168,4976
13761,2020-11-25,Minnesota,289362,3434,6390
13762,2020-11-25,Mississippi,145636,3745,1092
13763,2020-11-25,Missouri,297374,3908,4588
13764,2020-11-25,Montana,58620,653,1061
13765,2020-11-25,Nebraska,120076,1004,2394
13766,2020-11-25,Nevada,142951,2077,2379
13767,2020-11-25,New Hampshire,18776,514,394
13768,2020-11-25,New Jersey,319734,16886,4059
13769,2020-11-25,New Mexico,88102,1451,1855
13770,2020-11-25,New York,618023,33890,6267
13771,2020-11-25,North Carolina,348102,5177,4536
13772,2020-11-25,North Dakota,75484,893,1077
13773,2020-11-25,Ohio,382743,6274,10835
13774,2020-11-25,Oklahoma,184342,1680,3732
13775,2020-11-25,Oregon,68504,871,1167
13776,2020-11-25,Pennsylvania,333571,10162,6956
13777,2020-11-25,Rhode Island,52317,1335,893
13778,2020-11-25,South Carolina,210905,4317,1675
13779,2020-11-25,South Dakota,76142,849,1283
13780,2020-11-25,Tennessee,341456,4415,2397
13781,2020-11-25,Texas,1219392,21536,14928
13782,2020-11-25,Utah,183960,834,1839
13783,2020-11-25,Vermont,3827,64,65
13784,2020-11-25,Virginia,226300,4008,2718
13785,2020-11-25,Washington,161207,2825,2973
13786,2020-11-25,West Virginia,43050,695,967
13787,2020-11-25,Wisconsin,392443,3363,6002
13788,2020-11-25,Wyoming,30761,215,802
13789,2020-11-26,Alabama,241957,3572,2639
13790,2020-11-26,Alaska,29940,113,554
13791,2020-11-26,Arizona,314326,6568,2599
13792,2020-11-26,Arkansas,152625,2436,2348
13793,2020-11-26,California,1176137,19025,8988
13794,2020-11-26,Colorado,217655,2977,5239
13795,2020-11-26,Connecticut,109152,4926,0
13796,2020-11-26,Delaware,33579,761,584
13797,2020-11-26,District of Columbia,20736,677,0
13798,2020-11-26,Florida,961668,18253,0
13799,2020-11-26,Georgia,445204,9089,3467
13800,2020-11-26,Hawaii,17678,235,117
13801,2020-11-26,Idaho,97007,901,0
13802,2020-11-26,Illinois,698364,12609,11509
13803,2020-11-26,Indiana,321595,5561,6383
13804,2020-11-26,Iowa,223323,2349,2035
13805,2020-11-26,Kansas,150522,1503,7
13806,2020-11-26,Kentucky,170081,1983,259
13807,2020-11-26,Louisiana,225638,6350,0
13808,2020-11-26,Maine,11265,190,238
13809,2020-11-26,Maryland,190635,4547,2126
13810,2020-11-26,Massachusetts,214594,10604,0
13811,2020-11-26,Michigan,352342,9169,290
13812,2020-11-26,Minnesota,289362,3434,0
13813,2020-11-26,Mississippi,147382,3763,1746
13814,2020-11-26,Missouri,300825,3932,3451
13815,2020-11-26,Montana,59682,658,1062
13816,2020-11-26,Nebraska,122952,1008,2876
13817,2020-11-26,Nevada,144794,2093,1843
13818,2020-11-26,New Hampshire,18776,514,0
13819,2020-11-26,New Jersey,324207,16925,4473
13820,2020-11-26,New Mexico,89796,1469,1694
13821,2020-11-26,New York,624961,33959,6938
13822,2020-11-26,North Carolina,348148,5177,46
13823,2020-11-26,North Dakota,76448,903,964
13824,2020-11-26,Ohio,382743,6274,0
13825,2020-11-26,Oklahoma,184342,1680,0
13826,2020-11-26,Oregon,70006,884,1502
13827,2020-11-26,Pennsylvania,340998,10271,7427
13828,2020-11-26,Rhode Island,52317,1335,0
13829,2020-11-26,South Carolina,210905,4317,0
13830,2020-11-26,South Dakota,76142,849,0
13831,2020-11-26,Tennessee,345371,4468,3915
13832,2020-11-26,Texas,1223896,21709,4504
13833,2020-11-26,Utah,184382,834,422
13834,2020-11-26,Vermont,3827,64,0
13835,2020-11-26,Virginia,228900,4029,2600
13836,2020-11-26,Washington,161911,2825,704
13837,2020-11-26,West Virginia,44180,712,1130
13838,2020-11-26,Wisconsin,398104,3431,5661
13839,2020-11-26,Wyoming,30761,215,0
13840,2020-11-27,Alabama,242874,3572,917
13841,2020-11-27,Alaska,30612,113,672
13842,2020-11-27,Arizona,318695,6588,4369
13843,2020-11-27,Arkansas,153677,2436,1052
13844,2020-11-27,California,1193071,19100,16934
13845,2020-11-27,Colorado,222544,2998,4889
13846,2020-11-27,Connecticut,112581,4961,3429
13847,2020-11-27,Delaware,34170,763,591
13848,2020-11-27,District of Columbia,20937,677,0
13849,2020-11-27,Florida,979012,18362,17344
13850,2020-11-27,Georgia,447942,9130,2738
13851,2020-11-27,Hawaii,17796,238,118
13852,2020-11-27,Idaho,99148,914,2141
13853,2020-11-27,Illinois,706123,12705,7759
13854,2020-11-27,Indiana,327234,5594,5639
13855,2020-11-27,Iowa,225065,2360,1742
13856,2020-11-27,Kansas,155245,1529,4723
13857,2020-11-27,Kentucky,174684,2009,4603
13858,2020-11-27,Louisiana,230602,6391,4964
13859,2020-11-27,Maine,11265,190,0
13860,2020-11-27,Maryland,193205,4569,2570
13861,2020-11-27,Massachusetts,219252,10635,4658
13862,2020-11-27,Michigan,369022,9352,16680
13863,2020-11-27,Minnesota,295060,3535,5698
13864,2020-11-27,Mississippi,148387,3769,1005
13865,2020-11-27,Missouri,304234,3943,3409
13866,2020-11-27,Montana,59796,658,114
13867,2020-11-27,Nebraska,124068,1014,1116
13868,2020-11-27,Nevada,147145,2103,2351
13869,2020-11-27,New Hampshire,19313,517,537
13870,2020-11-27,New Jersey,328302,16942,4095
13871,2020-11-27,New Mexico,91852,1504,2056
13872,2020-11-27,New York,633140,34004,8179
13873,2020-11-27,North Carolina,355664,5240,7516
13874,2020-11-27,North Dakota,77238,908,790
13875,2020-11-27,Ohio,399808,6346,17065
13876,2020-11-27,Oklahoma,187567,1704,3225
13877,2020-11-27,Oregon,70833,890,827
13878,2020-11-27,Pennsylvania,349360,10295,8362
13879,2020-11-27,Rhode Island,53954,1346,1637
13880,2020-11-27,South Carolina,213120,4346,2215
13881,2020-11-27,South Dakota,78280,888,2138
13882,2020-11-27,Tennessee,349506,4475,4135
13883,2020-11-27,Texas,1228649,21762,4753
13884,2020-11-27,Utah,190044,849,5662
13885,2020-11-27,Vermont,4005,67,178
13886,2020-11-27,Virginia,230444,4044,1544
13887,2020-11-27,Washington,165230,2828,3319
13888,2020-11-27,West Virginia,45046,712,866
13889,2020-11-27,Wisconsin,399557,3444,1453
13890,2020-11-27,Wyoming,31773,215,1012
13891,2020-11-28,Alabama,244993,3572,2119
13892,2020-11-28,Alaska,31279,115,667
13893,2020-11-28,Arizona,322774,6624,4079
13894,2020-11-28,Arkansas,155026,2449,1349
13895,2020-11-28,California,1206278,19132,13207
13896,2020-11-28,Colorado,226567,3012,4023
13897,2020-11-28,Connecticut,112581,4961,0
13898,2020-11-28,Delaware,34670,763,500
13899,2020-11-28,District of Columbia,21308,678,0
13900,2020-11-28,Florida,985289,18441,6277
13901,2020-11-28,Georgia,450627,9173,2685
13902,2020-11-28,Hawaii,17871,238,75
13903,2020-11-28,Idaho,99984,919,836
13904,2020-11-28,Illinois,714070,12852,7947
13905,2020-11-28,Indiana,331725,5663,4491
13906,2020-11-28,Iowa,227181,2375,2116
13907,2020-11-28,Kansas,155265,1529,20
13908,2020-11-28,Kentucky,177453,2028,2769
13909,2020-11-28,Louisiana,230602,6391,0
13910,2020-11-28,Maine,11288,191,23
13911,2020-11-28,Maryland,194603,4602,1398
13912,2020-11-28,Massachusetts,222469,10676,3217
13913,2020-11-28,Michigan,377279,9461,8257
13914,2020-11-28,Minnesota,304082,3580,9022
13915,2020-11-28,Mississippi,149940,3779,1553
13916,2020-11-28,Missouri,306526,3950,2292
13917,2020-11-28,Montana,60845,670,1049
13918,2020-11-28,Nebraska,125323,1018,1255
13919,2020-11-28,Nevada,149613,2123,2468
13920,2020-11-28,New Hampshire,20002,523,689
13921,2020-11-28,New Jersey,332104,16965,3802
13922,2020-11-28,New Mexico,93982,1527,2130
